Date,Option
0.000840,Stone
0.002198,Stone
0.002643,Stone
0.003507,Stone
0.004545,Stone
0.004446,Stone
0.002594,Stone
0.005656,Stone
0.002297,Stone
0.005632,Stone
0.004841,Stone
0.002841,Stone
0.008052,Stone
0.001729,Stone
0.004891,Stone
0.005286,Stone
0.004001,Stone
0.006052,Stone
0.004915,Stone
0.006126,Stone
0.007040,Stone
0.006126,Stone
0.008843,Stone
0.005533,Stone
0.006694,Stone
0.007534,Stone
0.007608,Stone
0.007484,Stone
0.007953,Stone
0.006941,Stone
0.007781,Stone
0.007089,Stone
0.010695,Stone
0.007459,Stone
0.012498,Stone
0.011856,Stone
0.011510,Stone
0.012992,Stone
0.011831,Stone
0.013709,Stone
0.014425,Stone
0.012350,Stone
0.015265,Stone
0.014326,Stone
0.015092,Stone
0.013783,Stone
0.016895,Stone
0.013758,Stone
0.016080,Stone
0.014450,Stone
0.015808,Stone
0.017142,Stone
0.014425,Stone
0.015536,Stone
0.014697,Stone
0.014128,Stone
0.012622,Stone
0.012029,Stone
0.009707,Stone
0.012498,Stone
0.010176,Stone
0.008596,Stone
0.009435,Stone
0.007459,Stone
0.009979,Stone
0.008941,Stone
0.009485,Stone
0.008028,Stone
0.008571,Stone
0.009139,Stone
0.007287,Stone
0.008275,Stone
0.007188,Stone
0.006793,Stone
0.005459,Stone
0.004940,Stone
0.004866,Stone
0.003853,Stone
0.004841,Stone
0.002001,Stone
0.000642,Stone
0.000716,Stone
0.002248,Stone
-0.001210,Stone
0.000642,Stone
-0.001606,Stone
-0.003236,Stone
0.000494,Stone
-0.002544,Stone
-0.003507,Stone
-0.002890,Stone
-0.001482,Stone
-0.003631,Stone
-0.003878,Stone
-0.002544,Stone
-0.004397,Stone
-0.005854,Stone
-0.005113,Stone
-0.006027,Stone
-0.006669,Stone
-0.006101,Stone
-0.006595,Stone
-0.005409,Stone
-0.004619,Stone
-0.007731,Stone
-0.006027,Stone
-0.005805,Stone
-0.004495,Stone
-0.010448,Stone
-0.005138,Stone
-0.009016,Stone
-0.012893,Stone
-0.007682,Stone
-0.014375,Stone
-0.007978,Stone
-0.012523,Stone
-0.012474,Stone
-0.011486,Stone
-0.014301,Stone
-0.009707,Stone
-0.010646,Stone
-0.009707,Stone
-0.012054,Stone
-0.009880,Stone
-0.010819,Stone
-0.010917,Stone
-0.010498,Stone
-0.011782,Stone
-0.010819,Stone
-0.011683,Stone
-0.009806,Stone
-0.012128,Stone
-0.009732,Stone
-0.013091,Stone
-0.009312,Stone
-0.012893,Stone
-0.011337,Stone
-0.011856,Stone
-0.012721,Stone
-0.009238,Stone
-0.012350,Stone
-0.010572,Stone
-0.009707,Stone
-0.010448,Stone
-0.010868,Stone
-0.011411,Stone
-0.009312,Stone
-0.009608,Stone
-0.009682,Stone
-0.008571,Stone
-0.010053,Stone
-0.008546,Stone
-0.008867,Stone
-0.008966,Stone
-0.009065,Stone
-0.008744,Stone
-0.008102,Stone
-0.007114,Stone
-0.008398,Stone
-0.004940,Stone
-0.005780,Stone
-0.007311,Stone
-0.006175,Stone
-0.003038,Stone
-0.003730,Stone
-0.001976,Stone
-0.002075,Stone
-0.001902,Stone
-0.001778,Stone
-0.001853,Stone
-0.002594,Stone
-0.000865,Stone
-0.001778,Stone
-0.000543,Stone
-0.001235,Stone
-0.000667,Stone
-0.000568,Stone
-0.000148,Stone
0.002668,Stone
0.001210,Stone
0.001210,Stone
0.001161,Stone
0.003186,Stone
0.002050,Stone
0.004718,Stone
0.002742,Stone
0.005681,Stone
0.006620,Stone
0.005483,Stone
0.007830,Stone
0.006299,Stone
0.008176,Stone
0.009534,Stone
0.008299,Stone
0.009188,Stone
0.008522,Stone
0.007287,Stone
0.007706,Stone
0.007336,Stone
0.008867,Stone
0.008003,Stone
0.009312,Stone
0.007385,Stone
0.007608,Stone
0.008225,Stone
0.007361,Stone
0.006027,Stone
0.008546,Stone
0.004693,Stone
0.008151,Stone
0.007558,Stone
0.008052,Stone
0.008917,Stone
0.006718,Stone
0.007385,Stone
0.008447,Stone
0.006817,Stone
0.007459,Stone
0.008373,Stone
0.009065,Stone
0.007608,Stone
0.007361,Stone
0.008151,Stone
0.007163,Stone
0.007731,Stone
0.007237,Stone
0.006694,Stone
0.005014,Stone
0.006965,Stone
0.005311,Stone
0.003878,Stone
0.003211,Stone
0.002692,Stone
0.001457,Stone
0.002964,Stone
-0.000395,Stone
-0.000296,Stone
-0.001235,Stone
-0.001803,Stone
-0.000914,Stone
-0.003927,Stone
-0.002544,Stone
-0.002569,Stone
-0.004718,Stone
-0.002865,Stone
-0.003656,Stone
-0.004742,Stone
-0.005434,Stone
-0.004668,Stone
-0.007336,Stone
-0.005681,Stone
-0.006644,Stone
-0.007682,Stone
-0.008818,Stone
-0.010176,Stone
-0.009485,Stone
-0.009584,Stone
-0.010152,Stone
-0.015265,Stone
-0.011486,Stone
-0.009534,Stone
-0.014301,Stone
-0.011634,Stone
-0.012424,Stone
-0.010226,Stone
-0.010769,Stone
-0.011041,Stone
-0.012893,Stone
-0.010251,Stone
-0.011609,Stone
-0.010078,Stone
-0.008151,Stone
-0.009361,Stone
-0.008818,Stone
-0.009213,Stone
-0.008620,Stone
-0.009188,Stone
-0.007484,Stone
-0.007089,Stone
-0.007410,Stone
-0.007484,Stone
-0.006546,Stone
-0.003458,Stone
-0.004817,Stone
-0.001680,Stone
-0.003186,Stone
-0.004668,Stone
-0.004619,Stone
-0.005903,Stone
-0.002001,Stone
-0.004100,Stone
-0.003606,Stone
-0.001606,Stone
-0.002964,Stone
-0.001408,Stone
0.000593,Stone
0.001729,Stone
0.002618,Stone
0.003903,Stone
0.004520,Stone
0.006669,Stone
0.007015,Stone
0.006175,Stone
0.007583,Stone
0.007287,Stone
0.006990,Stone
0.008546,Stone
0.009559,Stone
0.007089,Stone
0.010745,Stone
0.007657,Stone
0.008349,Stone
0.008472,Stone
0.006299,Stone
0.006990,Stone
0.004051,Stone
0.004915,Stone
0.007608,Stone
0.003730,Stone
0.006965,Stone
0.004545,Stone
0.001976,Stone
0.003433,Stone
0.003112,Stone
0.002816,Stone
0.000321,Stone
0.000519,Stone
-0.000494,Stone
0.000148,Stone
-0.000568,Stone
-0.000889,Stone
-0.002272,Stone
-0.000692,Stone
-0.005113,Stone
-0.004421,Stone
-0.002223,Stone
-0.006052,Stone
-0.003063,Stone
-0.006644,Stone
-0.004397,Stone
-0.004644,Stone
-0.005582,Stone
-0.006249,Stone
-0.006126,Stone
-0.005039,Stone
-0.006620,Stone
-0.004248,Stone
-0.005434,Stone
-0.005360,Stone
-0.003779,Stone
-0.003359,Stone
-0.002174,Stone
-0.002050,Stone
-0.000173,Stone
0.001260,Stone
0.000321,Stone
0.002470,Stone
0.004495,Stone
0.001433,Stone
0.006348,Stone
0.003829,Stone
0.001482,Stone
0.006718,Stone
0.001334,Stone
0.005212,Stone
0.004001,Stone
0.003952,Stone
0.005977,Stone
0.006002,Stone
0.007509,Stone
0.007558,Stone
0.007188,Stone
0.008670,Stone
0.007237,Stone
0.009386,Stone
0.008398,Stone
0.009238,Stone
0.008694,Stone
0.007089,Stone
0.007953,Stone
0.005805,Stone
0.005236,Stone
0.007336,Stone
0.004248,Stone
0.007781,Stone
0.006546,Stone
0.003977,Stone
0.008250,Stone
0.004940,Stone
0.003927,Stone
0.004125,Stone
0.001482,Stone
0.002791,Stone
0.000000,Stone
0.001037,Stone
0.000494,Stone
0.000124,Stone
-0.000790,Stone
-0.001334,Stone
-0.003458,Stone
-0.003582,Stone
-0.004347,Stone
-0.004742,Stone
-0.006644,Stone
-0.006718,Stone
-0.008077,Stone
-0.008645,Stone
-0.008373,Stone
-0.011041,Stone
-0.008522,Stone
-0.011288,Stone
-0.010769,Stone
-0.009386,Stone
-0.011214,Stone
-0.009880,Stone
-0.011980,Stone
-0.011164,Stone
-0.012474,Stone
-0.012152,Stone
-0.012449,Stone
-0.012721,Stone
-0.015240,Stone
-0.014845,Stone
-0.015042,Stone
-0.013610,Stone
-0.015536,Stone
-0.015981,Stone
-0.014622,Stone
-0.015586,Stone
-0.018204,Stone
-0.018747,Stone
-0.017167,Stone
-0.017759,Stone
-0.022452,Stone
-0.017142,Stone
-0.016846,Stone
-0.022230,Stone
-0.017093,Stone
-0.020378,Stone
-0.019044,Stone
-0.019340,Stone
-0.020180,Stone
-0.018204,Stone
-0.020106,Stone
-0.016747,Stone
-0.018846,Stone
-0.016055,Stone
-0.015462,Stone
-0.014375,Stone
-0.015067,Stone
-0.014351,Stone
-0.014203,Stone
-0.012943,Stone
-0.012103,Stone
-0.013684,Stone
-0.013116,Stone
-0.011535,Stone
-0.010670,Stone
-0.011980,Stone
-0.008373,Stone
-0.008028,Stone
-0.007706,Stone
-0.006299,Stone
-0.006373,Stone
-0.003433,Stone
-0.004619,Stone
-0.001408,Stone
-0.002124,Stone
-0.002989,Stone
0.000049,Stone
-0.000642,Stone
-0.000222,Stone
-0.000321,Stone
0.000247,Stone
0.002371,Stone
0.002371,Stone
0.001359,Stone
0.002272,Stone
0.000568,Stone
0.000642,Stone
0.001902,Stone
0.002643,Stone
-0.000198,Stone
-0.001161,Stone
0.000840,Stone
0.000198,Stone
-0.001630,Stone
-0.001951,Stone
-0.000988,Stone
0.000790,Stone
-0.000124,Stone
-0.001112,Stone
-0.002594,Stone
0.000568,Stone
-0.000222,Stone
0.000766,Stone
-0.001606,Stone
0.000025,Stone
-0.000543,Stone
-0.000124,Stone
-0.002223,Stone
-0.001260,Stone
-0.000618,Stone
-0.002470,Stone
-0.001186,Stone
-0.001729,Stone
-0.000445,Stone
-0.002100,Stone
-0.004718,Stone
-0.000914,Stone
-0.005953,Stone
-0.005953,Stone
-0.002668,Stone
-0.008275,Stone
-0.009139,Stone
-0.008324,Stone
-0.009312,Stone
-0.007410,Stone
-0.007904,Stone
-0.008645,Stone
-0.010078,Stone
-0.009584,Stone
-0.010053,Stone
-0.008275,Stone
-0.009633,Stone
-0.008991,Stone
-0.007706,Stone
-0.008102,Stone
-0.009732,Stone
-0.007657,Stone
-0.009781,Stone
-0.009312,Stone
-0.007805,Stone
-0.012325,Stone
-0.008151,Stone
-0.011066,Stone
-0.012646,Stone
-0.008694,Stone
-0.014598,Stone
-0.011239,Stone
-0.012844,Stone
-0.012572,Stone
-0.012745,Stone
-0.015018,Stone
-0.012177,Stone
-0.015512,Stone
-0.014548,Stone
-0.015018,Stone
-0.017290,Stone
-0.014820,Stone
-0.017315,Stone
-0.017093,Stone
-0.017043,Stone
-0.016870,Stone
-0.017883,Stone
-0.019439,Stone
-0.019192,Stone
-0.016524,Stone
-0.018328,Stone
-0.016722,Stone
-0.019044,Stone
-0.017611,Stone
-0.017018,Stone
-0.015141,Stone
-0.015759,Stone
-0.015932,Stone
-0.014869,Stone
-0.012350,Stone
-0.014425,Stone
-0.013437,Stone
-0.012399,Stone
-0.010720,Stone
-0.009485,Stone
-0.007978,Stone
-0.009040,Stone
-0.008151,Stone
-0.005483,Stone
-0.007015,Stone
-0.004298,Stone
-0.004298,Stone
-0.001655,Stone
-0.001951,Stone
0.001754,Stone
-0.000198,Stone
0.003804,Stone
0.004915,Stone
0.003137,Stone
0.006348,Stone
0.006348,Stone
0.008447,Stone
0.008694,Stone
0.008991,Stone
0.010670,Stone
0.010176,Stone
0.012721,Stone
0.013956,Stone
0.014771,Stone
0.014104,Stone
0.016450,Stone
0.014425,Stone
0.017068,Stone
0.017364,Stone
0.016352,Stone
0.018846,Stone
0.018797,Stone
0.020896,Stone
0.017710,Stone
0.022057,Stone
0.020057,Stone
0.019834,Stone
0.025985,Stone
0.022354,Stone
0.021662,Stone
0.021119,Stone
0.021316,Stone
0.021316,Stone
0.019538,Stone
0.022131,Stone
0.018031,Stone
0.020328,Stone
0.018451,Stone
0.017315,Stone
0.018772,Stone
0.016697,Stone
0.018105,Stone
0.017834,Stone
0.016994,Stone
0.015067,Stone
0.014869,Stone
0.013165,Stone
0.011239,Stone
0.009757,Stone
0.008250,Stone
0.003829,Stone
0.007385,Stone
0.004199,Stone
0.001112,Stone
0.002717,Stone
-0.000667,Stone
0.000074,Stone
-0.003186,Stone
-0.003680,Stone
-0.004767,Stone
-0.006422,Stone
-0.005755,Stone
-0.007064,Stone
-0.006274,Stone
-0.009435,Stone
-0.008176,Stone
-0.008645,Stone
-0.009954,Stone
-0.009608,Stone
-0.010745,Stone
-0.009164,Stone
-0.012745,Stone
-0.011584,Stone
-0.012622,Stone
-0.008497,Stone
-0.017611,Stone
-0.010176,Stone
-0.012869,Stone
-0.017908,Stone
-0.009559,Stone
-0.018723,Stone
-0.014622,Stone
-0.014944,Stone
-0.014869,Stone
-0.012523,Stone
-0.015413,Stone
-0.011980,Stone
-0.013437,Stone
-0.012869,Stone
-0.011486,Stone
-0.010349,Stone
-0.009460,Stone
-0.010078,Stone
-0.006620,Stone
-0.007484,Stone
-0.004767,Stone
-0.004792,Stone
-0.004347,Stone
-0.003063,Stone
-0.001606,Stone
-0.003211,Stone
0.001828,Stone
0.000716,Stone
0.000222,Stone
0.003507,Stone
0.001754,Stone
0.003458,Stone
0.003779,Stone
0.004989,Stone
0.007287,Stone
0.006595,Stone
0.008670,Stone
0.009263,Stone
0.012622,Stone
0.012819,Stone
0.017908,Stone
0.015709,Stone
0.019241,Stone
0.022724,Stone
0.022280,Stone
0.025367,Stone
0.025812,Stone
0.027442,Stone
0.027689,Stone
0.031073,Stone
0.031098,Stone
0.032728,Stone
0.031246,Stone
0.029665,Stone
0.032209,Stone
0.031419,Stone
0.033716,Stone
0.032678,Stone
0.032258,Stone
0.033642,Stone
0.034605,Stone
0.034062,Stone
0.032925,Stone
0.030801,Stone
0.031172,Stone
0.031468,Stone
0.029467,Stone
0.029319,Stone
0.029418,Stone
0.028059,Stone
0.024824,Stone
0.022996,Stone
0.024009,Stone
0.020353,Stone
0.020649,Stone
0.017512,Stone
0.018698,Stone
0.013881,Stone
0.012103,Stone
0.011461,Stone
0.009460,Stone
0.008052,Stone
0.007015,Stone
0.004471,Stone
0.003557,Stone
0.000568,Stone
-0.000395,Stone
-0.001482,Stone
-0.005409,Stone
-0.005681,Stone
-0.007781,Stone
-0.011757,Stone
-0.009633,Stone
-0.011486,Stone
-0.014153,Stone
-0.013486,Stone
-0.014746,Stone
-0.017068,Stone
-0.017661,Stone
-0.017265,Stone
-0.022280,Stone
-0.019538,Stone
-0.022922,Stone
-0.025441,Stone
-0.024181,Stone
-0.025812,Stone
-0.023391,Stone
-0.026849,Stone
-0.026256,Stone
-0.024824,Stone
-0.028306,Stone
-0.026404,Stone
-0.028430,Stone
-0.026059,Stone
-0.028627,Stone
-0.029097,Stone
-0.029319,Stone
-0.030851,Stone
-0.030184,Stone
-0.029714,Stone
-0.030085,Stone
-0.027541,Stone
-0.029640,Stone
-0.029344,Stone
-0.025812,Stone
-0.029541,Stone
-0.025639,Stone
-0.026923,Stone
-0.027788,Stone
-0.024503,Stone
-0.027590,Stone
-0.025095,Stone
-0.024626,Stone
-0.023416,Stone
-0.020995,Stone
-0.022625,Stone
-0.019760,Stone
-0.020106,Stone
-0.016006,Stone
-0.014993,Stone
-0.014573,Stone
-0.013042,Stone
-0.010646,Stone
-0.008694,Stone
-0.006496,Stone
-0.006620,Stone
-0.005187,Stone
-0.003137,Stone
-0.001457,Stone
0.000963,Stone
-0.001803,Stone
0.003186,Stone
0.002421,Stone
0.003483,Stone
0.006916,Stone
0.007237,Stone
0.005335,Stone
0.007830,Stone
0.008349,Stone
0.009114,Stone
0.010152,Stone
0.008151,Stone
0.009534,Stone
0.008867,Stone
0.010176,Stone
0.010028,Stone
0.008596,Stone
0.011189,Stone
0.010596,Stone
0.010646,Stone
0.010917,Stone
0.011436,Stone
0.013091,Stone
0.011239,Stone
0.016821,Stone
0.010917,Stone
0.017340,Stone
0.016129,Stone
0.009238,Stone
0.017512,Stone
0.009312,Stone
0.015586,Stone
0.014524,Stone
0.011263,Stone
0.015858,Stone
0.012943,Stone
0.015487,Stone
0.014400,Stone
0.014104,Stone
0.018130,Stone
0.015240,Stone
0.016277,Stone
0.015215,Stone
0.016277,Stone
0.017957,Stone
0.016747,Stone
0.017537,Stone
0.018352,Stone
0.017142,Stone
0.016846,Stone
0.013659,Stone
0.018179,Stone
0.016771,Stone
0.013116,Stone
0.016722,Stone
0.014672,Stone
0.011831,Stone
0.011881,Stone
0.010967,Stone
0.009485,Stone
0.008250,Stone
0.008299,Stone
0.006669,Stone
0.005977,Stone
0.005508,Stone
0.004891,Stone
0.003606,Stone
0.003088,Stone
0.003754,Stone
0.002248,Stone
0.000222,Stone
0.001976,Stone
0.002519,Stone
0.001877,Stone
0.001284,Stone
-0.002322,Stone
0.001630,Stone
-0.000741,Stone
-0.004224,Stone
-0.000198,Stone
-0.003903,Stone
-0.003483,Stone
-0.003532,Stone
-0.006002,Stone
-0.001581,Stone
-0.006126,Stone
-0.003260,Stone
-0.002841,Stone
-0.003211,Stone
-0.003804,Stone
-0.004471,Stone
-0.003409,Stone
-0.003606,Stone
-0.003236,Stone
-0.004718,Stone
-0.006422,Stone
-0.006965,Stone
-0.007188,Stone
-0.006299,Stone
-0.001828,Stone
-0.009831,Stone
-0.004965,Stone
-0.001309,Stone
-0.008200,Stone
0.000741,Stone
-0.005113,Stone
-0.004841,Stone
-0.001136,Stone
-0.006570,Stone
-0.003680,Stone
-0.006052,Stone
-0.003582,Stone
-0.003952,Stone
-0.003903,Stone
-0.003260,Stone
-0.003878,Stone
-0.001655,Stone
-0.002001,Stone
-0.001778,Stone
-0.000618,Stone
-0.001359,Stone
-0.000889,Stone
-0.000519,Stone
-0.000543,Stone
-0.000049,Stone
-0.003088,Stone
0.002742,Stone
-0.000222,Stone
-0.002618,Stone
0.001877,Stone
-0.000741,Stone
0.000247,Stone
0.002347,Stone
-0.001729,Stone
0.000667,Stone
-0.001853,Stone
-0.000815,Stone
-0.000939,Stone
-0.002272,Stone
-0.004150,Stone
-0.005014,Stone
-0.004421,Stone
-0.006793,Stone
-0.005286,Stone
-0.005829,Stone
-0.006126,Stone
-0.004866,Stone
-0.006002,Stone
-0.008151,Stone
-0.005508,Stone
-0.007114,Stone
-0.006891,Stone
-0.006620,Stone
-0.008225,Stone
-0.005483,Stone
-0.008645,Stone
-0.006126,Stone
-0.008225,Stone
-0.006224,Stone
-0.006076,Stone
-0.008225,Stone
-0.005533,Stone
-0.007015,Stone
-0.006373,Stone
-0.004989,Stone
-0.004495,Stone
-0.005903,Stone
-0.007361,Stone
-0.004372,Stone
-0.006817,Stone
-0.006150,Stone
-0.005335,Stone
-0.006447,Stone
-0.006150,Stone
-0.003507,Stone
-0.006570,Stone
-0.002272,Stone
-0.005755,Stone
-0.007534,Stone
-0.006175,Stone
-0.007459,Stone
-0.007879,Stone
-0.008546,Stone
-0.008769,Stone
-0.008497,Stone
-0.007163,Stone
-0.007657,Stone
-0.008843,Stone
-0.006743,Stone
-0.009411,Stone
-0.008571,Stone
-0.009929,Stone
-0.008917,Stone
-0.010152,Stone
-0.008324,Stone
-0.007534,Stone
-0.004866,Stone
-0.008694,Stone
-0.008719,Stone
-0.006052,Stone
-0.008645,Stone
-0.002742,Stone
-0.003137,Stone
-0.003507,Stone
-0.001334,Stone
-0.002149,Stone
-0.000519,Stone
0.001284,Stone
-0.000198,Stone
0.004644,Stone
0.004273,Stone
0.004891,Stone
0.003804,Stone
0.005829,Stone
0.005558,Stone
0.008941,Stone
0.009510,Stone
0.010942,Stone
0.011461,Stone
0.013906,Stone
0.015289,Stone
0.016500,Stone
0.016524,Stone
0.014524,Stone
0.015215,Stone
0.012375,Stone
0.016771,Stone
0.016771,Stone
0.013857,Stone
0.018822,Stone
0.015685,Stone
0.017908,Stone
0.017932,Stone
0.018229,Stone
0.021069,Stone
0.019785,Stone
0.020773,Stone
0.018599,Stone
0.020896,Stone
0.017512,Stone
0.017438,Stone
0.015240,Stone
0.016401,Stone
0.013462,Stone
0.014697,Stone
0.014919,Stone
0.013783,Stone
0.010596,Stone
0.011782,Stone
0.010522,Stone
0.010942,Stone
0.011510,Stone
0.008793,Stone
0.007756,Stone
0.007089,Stone
0.006570,Stone
0.004841,Stone
0.003458,Stone
0.003433,Stone
0.002791,Stone
0.001754,Stone
-0.000124,Stone
-0.000222,Stone
-0.003433,Stone
-0.003557,Stone
-0.004940,Stone
-0.005558,Stone
-0.005632,Stone
-0.006101,Stone
-0.006397,Stone
-0.006620,Stone
-0.008250,Stone
-0.007682,Stone
-0.009485,Stone
-0.008497,Stone
-0.011955,Stone
-0.009188,Stone
-0.011189,Stone
-0.009139,Stone
-0.012992,Stone
-0.014968,Stone
-0.012227,Stone
-0.015734,Stone
-0.014622,Stone
-0.012325,Stone
-0.016129,Stone
-0.016796,Stone
-0.015413,Stone
-0.016277,Stone
-0.015092,Stone
-0.015166,Stone
-0.016821,Stone
-0.014573,Stone
-0.012350,Stone
-0.012301,Stone
-0.011856,Stone
-0.012078,Stone
-0.010695,Stone
-0.010300,Stone
-0.004915,Stone
-0.009164,Stone
-0.002025,Stone
-0.005854,Stone
-0.005014,Stone
0.000865,Stone
-0.002569,Stone
0.004051,Stone
0.002075,Stone
0.003705,Stone
0.008620,Stone
0.006521,Stone
0.012227,Stone
0.011411,Stone
0.013289,Stone
0.013091,Stone
0.014499,Stone
0.014400,Stone
0.016203,Stone
0.015536,Stone
0.017018,Stone
0.016080,Stone
0.017908,Stone
0.017834,Stone
0.019439,Stone
0.022551,Stone
0.021316,Stone
0.024503,Stone
0.025466,Stone
0.023885,Stone
0.027195,Stone
0.027639,Stone
0.025639,Stone
0.025466,Stone
0.032160,Stone
0.027195,Stone
0.027886,Stone
0.029541,Stone
0.026602,Stone
0.028306,Stone
0.026849,Stone
0.025540,Stone
0.027417,Stone
0.025169,Stone
0.024700,Stone
0.026133,Stone
0.026528,Stone
0.026429,Stone
0.024601,Stone
0.023959,Stone
0.024107,Stone
0.021242,Stone
0.023910,Stone
0.022848,Stone
0.019365,Stone
0.019760,Stone
0.019439,Stone
0.018673,Stone
0.017784,Stone
0.016722,Stone
0.016327,Stone
0.013412,Stone
0.012375,Stone
0.011387,Stone
0.009263,Stone
0.007361,Stone
0.007534,Stone
0.007311,Stone
0.003853,Stone
0.003730,Stone
0.002544,Stone
0.002149,Stone
0.002174,Stone
0.002322,Stone
0.003112,Stone
0.004150,Stone
0.000988,Stone
0.003927,Stone
0.002371,Stone
0.001828,Stone
0.003260,Stone
0.000716,Stone
0.001260,Stone
0.000815,Stone
0.001729,Stone
0.003977,Stone
0.002347,Stone
0.004520,Stone
0.003680,Stone
0.006002,Stone
0.006299,Stone
0.008028,Stone
0.007608,Stone
0.006595,Stone
0.006200,Stone
0.008275,Stone
0.008250,Stone
0.008151,Stone
0.007459,Stone
0.008892,Stone
0.010176,Stone
0.005903,Stone
0.010399,Stone
0.007410,Stone
0.008966,Stone
0.008028,Stone
0.006076,Stone
0.009831,Stone
0.007855,Stone
0.008151,Stone
0.010152,Stone
0.007237,Stone
0.008941,Stone
0.007484,Stone
0.008867,Stone
0.007929,Stone
0.010201,Stone
0.008645,Stone
0.007410,Stone
0.009238,Stone
0.010325,Stone
0.009559,Stone
0.009682,Stone
0.009757,Stone
0.009485,Stone
0.013387,Stone
0.007509,Stone
0.011090,Stone
0.010745,Stone
0.009559,Stone
0.010942,Stone
0.008719,Stone
0.011609,Stone
0.010720,Stone
0.011016,Stone
0.010868,Stone
0.010868,Stone
0.011980,Stone
0.013437,Stone
0.010868,Stone
0.011436,Stone
0.011387,Stone
0.009905,Stone
0.011733,Stone
0.009312,Stone
0.009139,Stone
0.008250,Stone
0.006842,Stone
0.006447,Stone
0.003582,Stone
0.005064,Stone
0.000568,Stone
0.006496,Stone
0.001976,Stone
0.002050,Stone
0.002025,Stone
-0.001136,Stone
-0.000766,Stone
-0.001433,Stone
-0.001037,Stone
-0.001433,Stone
-0.001680,Stone
-0.000568,Stone
-0.003804,Stone
-0.004619,Stone
-0.004001,Stone
-0.004471,Stone
-0.005730,Stone
-0.005533,Stone
-0.006323,Stone
-0.006496,Stone
-0.006397,Stone
-0.006990,Stone
-0.007435,Stone
-0.007287,Stone
-0.007756,Stone
-0.008522,Stone
-0.005953,Stone
-0.010522,Stone
-0.012078,Stone
-0.006718,Stone
-0.014054,Stone
-0.008028,Stone
-0.010498,Stone
-0.011461,Stone
-0.010325,Stone
-0.013610,Stone
-0.012770,Stone
-0.014203,Stone
-0.013560,Stone
-0.014474,Stone
-0.014326,Stone
-0.017340,Stone
-0.015660,Stone
-0.017463,Stone
-0.017611,Stone
-0.017636,Stone
-0.020402,Stone
-0.019810,Stone
-0.019488,Stone
-0.020229,Stone
-0.023490,Stone
-0.021489,Stone
-0.021020,Stone
-0.022650,Stone
-0.025713,Stone
-0.026651,Stone
-0.023268,Stone
-0.027714,Stone
-0.024824,Stone
-0.025738,Stone
-0.025910,Stone
-0.024231,Stone
-0.024404,Stone
-0.023144,Stone
-0.023218,Stone
-0.021440,Stone
-0.022008,Stone
-0.022527,Stone
-0.020649,Stone
-0.021267,Stone
-0.021637,Stone
-0.017636,Stone
-0.018525,Stone
-0.014771,Stone
-0.013733,Stone
-0.014820,Stone
-0.011461,Stone
-0.011856,Stone
-0.007558,Stone
-0.005582,Stone
-0.005113,Stone
-0.004150,Stone
-0.004965,Stone
-0.003853,Stone
-0.003433,Stone
-0.003656,Stone
-0.001853,Stone
-0.001606,Stone
-0.001507,Stone
-0.002618,Stone
0.000074,Stone
-0.000469,Stone
0.000469,Stone
0.001655,Stone
0.002717,Stone
0.005582,Stone
0.007484,Stone
0.008003,Stone
0.010399,Stone
0.013239,Stone
0.010843,Stone
0.013363,Stone
0.016228,Stone
0.014746,Stone
0.016179,Stone
0.016549,Stone
0.017512,Stone
0.017809,Stone
0.018155,Stone
0.018402,Stone
0.020106,Stone
0.018896,Stone
0.019118,Stone
0.020748,Stone
0.020625,Stone
0.019686,Stone
0.022922,Stone
0.019390,Stone
0.021341,Stone
0.022230,Stone
0.021563,Stone
0.019810,Stone
0.018599,Stone
0.019118,Stone
0.020625,Stone
0.017241,Stone
0.020180,Stone
0.016673,Stone
0.016648,Stone
0.019414,Stone
0.014203,Stone
0.016376,Stone
0.013387,Stone
0.011856,Stone
0.014301,Stone
0.010226,Stone
0.011757,Stone
0.008620,Stone
0.009929,Stone
0.008522,Stone
0.005805,Stone
0.004397,Stone
0.003458,Stone
0.001531,Stone
0.002297,Stone
0.000494,Stone
0.000049,Stone
-0.000963,Stone
-0.004323,Stone
-0.002618,Stone
-0.005706,Stone
-0.002668,Stone
-0.006867,Stone
-0.007583,Stone
-0.007484,Stone
-0.008917,Stone
-0.008102,Stone
-0.010819,Stone
-0.011757,Stone
-0.011560,Stone
-0.013610,Stone
-0.015240,Stone
-0.016055,Stone
-0.015858,Stone
-0.016623,Stone
-0.018253,Stone
-0.020501,Stone
-0.020452,Stone
-0.021761,Stone
-0.018970,Stone
-0.020452,Stone
-0.021588,Stone
-0.022625,Stone
-0.022107,Stone
-0.019982,Stone
-0.023984,Stone
-0.019834,Stone
-0.020131,Stone
-0.022749,Stone
-0.019414,Stone
-0.022156,Stone
-0.020526,Stone
-0.023095,Stone
-0.022798,Stone
-0.019291,Stone
-0.020427,Stone
-0.017982,Stone
-0.019241,Stone
-0.017117,Stone
-0.015858,Stone
-0.015438,Stone
-0.016599,Stone
-0.015487,Stone
-0.012819,Stone
-0.012152,Stone
-0.014425,Stone
-0.010893,Stone
-0.012399,Stone
-0.011313,Stone
-0.007904,Stone
-0.013017,Stone
-0.003952,Stone
-0.006620,Stone
-0.008867,Stone
-0.002445,Stone
-0.008472,Stone
-0.004224,Stone
-0.001778,Stone
-0.004446,Stone
-0.000420,Stone
